,kingdom,btk,phylum,btp,class,btc,order,bto,family,btf,genus,btg,abundance
Otu08178,Bacteria,100,Firmicutes,100,Firmicutes_unclassified,100,Firmicutes_unclassified,100,Firmicutes_unclassified,100,Firmicutes_unclassified,100,4
Otu08179,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Gammaproteobacteria_Incertae_Sedis,100,Unknown_Family,100,Candidatus_Ovatusbacter,100,4
Otu08180,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08181,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,4
Otu08182,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,4
Otu08183,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,4
Otu08184,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhodobacterales,100,Rhodobacteraceae,100,Rhodobacteraceae_unclassified,100,4
Otu08185,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,4
Otu08186,Bacteria,100,Chloroflexi,100,KD4-96,100,KD4-96_or,100,KD4-96_fa,100,KD4-96_ge,100,4
Otu08187,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08188,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,75,4
Otu08189,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methyloligellaceae,100,uncultured,100,4
Otu08190,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,4
Otu08191,Bacteria,100,Cyanobacteria,100,Cyanobacteriia,100,Synechococcales,100,Cyanobiaceae,100,Synechococcus_CC9902,100,4
Otu08192,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08193,Bacteria,100,Cyanobacteria,100,Cyanobacteriia,100,Synechococcales,100,Cyanobiaceae,100,Synechococcus_CC9902,100,4
Otu08194,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08195,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Neochlamydia,100,4
Otu08196,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08197,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08198,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08199,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08200,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methyloligellaceae,100,Methyloligellaceae_unclassified,75,4
Otu08201,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08202,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Planctomycetales,100,Rubinisphaeraceae,100,Fuerstia,100,4
Otu08203,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rubripirellula,100,4
Otu08204,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08205,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08206,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Planctomycetales,100,Rubinisphaeraceae,100,Planctomicrobium,100,4
Otu08207,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08208,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Planctomycetales,100,Rubinisphaeraceae,100,uncultured,100,4
Otu08209,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Planctomycetales,100,Rubinisphaeraceae,100,Rubinisphaeraceae_unclassified,100,4
Otu08210,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08211,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08212,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,75,4
Otu08213,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08214,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Neochlamydia,100,4
Otu08215,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,75,4
Otu08216,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methyloligellaceae,100,Methyloligellaceae_unclassified,100,4
Otu08217,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Neochlamydia,100,4
Otu08218,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Candidatus_Protochlamydia,100,4
Otu08219,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08220,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08221,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08222,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08223,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08224,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08225,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Neochlamydia,100,4
Otu08226,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Bythopirellula,100,4
Otu08227,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08228,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08229,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Neochlamydia,100,4
Otu08230,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methyloligellaceae,100,Methyloceanibacter,100,4
Otu08231,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08232,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08233,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Candidatus_Protochlamydia,75,4
Otu08234,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,75,4
Otu08235,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08236,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methyloligellaceae,100,uncultured,75,4
Otu08237,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methyloligellaceae,100,uncultured,100,4
Otu08238,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Propionibacteriales,100,Propionibacteriaceae,100,Propionibacteriaceae_unclassified,100,4
Otu08239,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08240,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Beijerinckiaceae,100,alphaI_cluster,100,4
Otu08241,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08242,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,EC3,100,EC3_fa,100,EC3_ge,100,4
Otu08243,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08244,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Corynebacteriales,100,Corynebacteriaceae,100,Corynebacterium,100,4
Otu08245,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Corynebacteriales,100,Corynebacteriaceae,100,Corynebacterium,100,4
Otu08246,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,EC3,100,EC3_fa,100,EC3_ge,100,4
Otu08247,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Corynebacteriales,100,Corynebacteriaceae,100,Turicella,100,4
Otu08248,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Corynebacteriales,100,Corynebacteriaceae,100,Corynebacterium,75,4
Otu08249,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Corynebacteriales,100,Corynebacteriaceae,100,Corynebacterium,100,4
Otu08250,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08251,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08252,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,EC3,100,EC3_fa,100,EC3_ge,100,4
Otu08253,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Propionibacteriales,100,Propionibacteriaceae,100,Cutibacterium,100,4
Otu08254,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Propionibacteriales,100,Propionibacteriaceae,100,Tessaracoccus,100,4
Otu08255,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08256,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08257,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,4
Otu08258,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Actinobacteria_unclassified,100,Actinobacteria_unclassified,100,Actinobacteria_unclassified,100,4
Otu08259,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08260,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08261,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08262,Bacteria,100,Actinobacteriota,100,Actinobacteria,100,Actinobacteria_unclassified,100,Actinobacteria_unclassified,100,Actinobacteria_unclassified,100,4
Otu08263,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08264,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rubripirellula,75,4
Otu08265,Archaea,100,Archaea_unclassified,100,Archaea_unclassified,100,Archaea_unclassified,100,Archaea_unclassified,100,Archaea_unclassified,100,4
Otu08266,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08267,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08268,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08269,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08270,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,75,4
Otu08271,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08272,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08273,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08274,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08275,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08276,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08277,Bacteria,100,Proteobacteria,100,Alphaproteobacteria,100,Rhizobiales,100,Methyloligellaceae,100,Methyloligellaceae_unclassified,75,4
Otu08278,Bacteria,100,Chloroflexi,100,Anaerolineae,100,MSB-5B2,100,MSB-5B2_fa,100,MSB-5B2_ge,100,4
Otu08279,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08280,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,EC3,100,EC3_fa,100,EC3_ge,100,4
Otu08281,Bacteria,100,Patescibacteria,100,Microgenomatia,100,Candidatus_Woesebacteria,100,Candidatus_Woesebacteria_fa,100,Candidatus_Woesebacteria_ge,100,4
Otu08282,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08283,Bacteria,100,Patescibacteria,100,Microgenomatia,100,Candidatus_Woesebacteria,100,Candidatus_Woesebacteria_fa,100,Candidatus_Woesebacteria_ge,100,4
Otu08284,Bacteria,100,Patescibacteria,100,Microgenomatia,100,Candidatus_Woesebacteria,100,Candidatus_Woesebacteria_fa,100,Candidatus_Woesebacteria_ge,100,4
Otu08285,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08286,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,uncultured,100,4
Otu08287,Bacteria,100,Verrucomicrobiota,100,Chlamydiae,100,Chlamydiales,100,Parachlamydiaceae,100,Parachlamydiaceae_unclassified,100,4
Otu08288,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,uncultured,100,4
Otu08289,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08290,Bacteria,100,Firmicutes,100,Clostridia,100,Lachnospirales,100,Lachnospirales_unclassified,100,Lachnospirales_unclassified,100,4
Otu08291,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,75,4
Otu08292,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,75,4
Otu08293,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,75,4
Otu08295,Bacteria,100,Actinobacteriota,100,Acidimicrobiia,100,Microtrichales,100,Iamiaceae,100,Iamia,100,4
Otu08296,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08297,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Bythopirellula,100,4
Otu08298,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08299,Bacteria,100,Chloroflexi,100,Anaerolineae,100,ADurb.Bin180,100,ADurb.Bin180_fa,100,ADurb.Bin180_ge,100,4
Otu08300,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08301,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Burkholderiales,100,Alcaligenaceae,100,Paenalcaligenes,100,4
Otu08302,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,4
Otu08303,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08304,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Pseudomonadales,100,Moraxellaceae,100,Acinetobacter,100,4
Otu08305,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Pseudomonadales,100,Moraxellaceae,100,Psychrobacter,100,4
Otu08306,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08307,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08308,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,Legionellales,100,Legionellaceae,100,Legionella,100,4
Otu08309,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08310,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08311,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08312,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08313,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08314,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08315,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,75,4
Otu08316,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08317,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08318,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08319,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08320,Bacteria,100,Firmicutes,100,Bacilli,100,Thermoactinomycetales,100,Thermoactinomycetaceae,100,Risungbinella,100,4
Otu08321,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Bythopirellula,75,4
Otu08322,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,75,4
Otu08323,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,4
Otu08324,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08325,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,75,4
Otu08326,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08327,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08328,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08329,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08330,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08331,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08332,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08333,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,100,4
Otu08334,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08335,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pirellulaceae_unclassified,100,4
Otu08336,Bacteria,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,Bacteria_unclassified,100,4
Otu08337,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08338,Bacteria,100,Proteobacteria,100,Gammaproteobacteria,100,EV818SWSAP88,100,EV818SWSAP88_fa,100,EV818SWSAP88_ge,100,4
Otu08339,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,4
Otu08340,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Rhodopirellula,75,4
Otu08341,Bacteria,100,Actinobacteriota,100,Acidimicrobiia,100,Microtrichales,100,Microtrichaceae,100,Microtrichaceae_unclassified,100,4
Otu08342,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,75,4
Otu08343,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,uncultured,100,4
Otu08344,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Pir4_lineage,100,4
Otu08345,Bacteria,100,Actinobacteriota,100,Acidimicrobiia,100,Microtrichales,100,Microtrichaceae,100,Sva0996_marine_group,100,4
Otu08346,Bacteria,100,Actinobacteriota,100,Acidimicrobiia,100,Microtrichales,100,Microtrichaceae,100,Sva0996_marine_group,100,4
Otu08347,Bacteria,100,Planctomycetota,100,Planctomycetes,100,Pirellulales,100,Pirellulaceae,100,Blastopirellula,100,4
